hotelName,month,DayInWeek,diffDays,price,Company,Description
"Holiday Inn - Long Island City - Manhattan View",11,7,32,652.0,"Holiday Inn - Long Island City - Manhattan View",E
"Holiday Inn - Long Island City - Manhattan View",11,7,32,652.0,"Holiday Inn - Long Island City - Manhattan View",E
"Holiday Inn - Long Island City - Manhattan View",11,7,32,652.0,"Holiday Inn - Long Island City - Manhattan View",E
"Row NYC",10,1,5,823.0,"Row NYC",A
"Row NYC",10,1,5,823.0,"Row NYC",A
"Row NYC",10,2,6,940.0,"Row NYC",A
"Row NYC",10,2,6,940.0,"Row NYC",A
"Row NYC",10,3,7,1003.0,"Row NYC",A
"Row NYC",10,4,1,824.0,"Row NYC",A
"Row NYC",10,4,1,824.0,"Row NYC",A
"Row NYC",10,5,2,751.0,"Row NYC",A
"Row NYC",10,5,2,751.0,"Row NYC",A
"Row NYC",10,6,3,724.0,"Row NYC",A
"Row NYC",10,6,3,724.0,"Row NYC",A
"Row NYC",10,7,4,796.0,"Row NYC",B
"Row NYC",10,7,4,796.0,"Row NYC",B
"Row NYC",11,1,33,634.0,"Row NYC",A
"Row NYC",11,1,33,634.0,"Row NYC",A
"Row NYC",11,1,33,634.0,"Row NYC",A
"Row NYC",11,2,34,661.0,"Row NYC",A
"Row NYC",11,2,34,661.0,"Row NYC",A
"Row NYC",11,2,34,661.0,"Row NYC",A
"Row NYC",11,3,21,1462.0,"Row NYC",A
"Row NYC",11,3,28,787.0,"Row NYC",A
"Row NYC",11,3,28,787.0,"Row NYC",A
"Row NYC",11,4,22,1318.0,"Row NYC",A
"Row NYC",11,4,29,778.0,"Row NYC",A
"Row NYC",11,4,29,778.0,"Row NYC",A
"Row NYC",11,5,16,1498.0,"Row NYC",A
"Row NYC",11,5,23,1192.0,"Row NYC",A
"Row NYC",11,5,30,796.0,"Row NYC",A
"Row NYC",11,6,17,1462.0,"Row NYC",A
"Row NYC",11,6,24,1066.0,"Row NYC",A
"Row NYC",11,6,31,796.0,"Row NYC",A
"Row NYC",11,7,32,733.0,"Row NYC",B
"Row NYC",11,7,32,733.0,"Row NYC",B
"Row NYC",11,7,32,733.0,"Row NYC",B
"CITY ROOMS NYC CHELSEA",10,1,5,626.0,"CITY ROOMS NYC CHELSEA",B
"CITY ROOMS NYC CHELSEA",10,4,1,453.0,"CITY ROOMS NYC CHELSEA",A
"CITY ROOMS NYC CHELSEA",10,5,2,451.0,"CITY ROOMS NYC CHELSEA",C
"CITY ROOMS NYC CHELSEA",10,6,3,500.0,"CITY ROOMS NYC CHELSEA",E
"CITY ROOMS NYC CHELSEA",10,7,4,539.0,"CITY ROOMS NYC CHELSEA",B
"CITY ROOMS NYC CHELSEA",10,7,4,539.0,"CITY ROOMS NYC CHELSEA",B
"CITY ROOMS NYC CHELSEA",11,1,33,660.0,"CITY ROOMS NYC CHELSEA",E
"CITY ROOMS NYC CHELSEA",11,1,26,634.0,"CITY ROOMS NYC CHELSEA",B
"CITY ROOMS NYC CHELSEA",11,2,34,671.0,"CITY ROOMS NYC CHELSEA",A
"CITY ROOMS NYC CHELSEA",11,2,34,671.0,"CITY ROOMS NYC CHELSEA",A
"CITY ROOMS NYC CHELSEA",11,3,28,713.0,"CITY ROOMS NYC CHELSEA",C
"CITY ROOMS NYC CHELSEA",11,4,29,670.0,"CITY ROOMS NYC CHELSEA",B
"CITY ROOMS NYC CHELSEA",11,5,30,699.0,"CITY ROOMS NYC CHELSEA",A
"CITY ROOMS NYC CHELSEA",11,6,31,707.0,"CITY ROOMS NYC CHELSEA",B
"CITY ROOMS NYC CHELSEA",11,7,32,689.0,"CITY ROOMS NYC CHELSEA",A
"CITY ROOMS NYC CHELSEA",11,7,25,645.0,"CITY ROOMS NYC CHELSEA",C
"Park Central New York",10,1,5,1338.0,"Park Central New York",C
"Park Central New York",10,1,5,1338.0,"Park Central New York",C
"Park Central New York",10,2,6,1822.0,"Park Central New York",B
"Park Central New York",10,2,6,1822.0,"Park Central New York",B
"Park Central New York",10,3,7,2040.0,"Park Central New York",E
"Park Central New York",10,4,8,2040.0,"Park Central New York",E
"Park Central New York",10,5,9,1618.0,"Park Central New York",C
"Park Central New York",10,6,10,1688.0,"Park Central New York",B
"Park Central New York",10,7,11,1660.0,"Park Central New York",E
"Park Central New York",11,1,33,715.0,"Park Central New York",E
"Park Central New York",11,1,33,715.0,"Park Central New York",E
"Park Central New York",11,1,33,715.0,"Park Central New York",E
"Park Central New York",11,2,34,785.0,"Park Central New York",E
"Park Central New York",11,2,34,785.0,"Park Central New York",E
"Park Central New York",11,2,34,785.0,"Park Central New York",E
"Park Central New York",11,3,21,1847.0,"Park Central New York",C
"Park Central New York",11,3,28,1104.0,"Park Central New York",C
"Park Central New York",11,4,22,1661.0,"Park Central New York",B
"Park Central New York",11,4,29,1180.0,"Park Central New York",B
"Park Central New York",11,5,23,1501.0,"Park Central New York",C
"Park Central New York",11,5,30,1185.0,"Park Central New York",C
"Park Central New York",11,6,24,1282.0,"Park Central New York",B
"Park Central New York",11,6,31,1119.0,"Park Central New York",B
"Park Central New York",11,7,32,1034.0,"Park Central New York",B
"Park Central New York",11,7,32,1034.0,"Park Central New York",B
"The Pearl New York",10,1,5,1356.0,"The Pearl New York",E
"The Pearl New York",10,1,5,1356.0,"The Pearl New York",E
"The Pearl New York",10,2,6,1627.0,"The Pearl New York",E
"The Pearl New York",10,2,6,1627.0,"The Pearl New York",E
"The Pearl New York",10,3,7,1916.0,"The Pearl New York",E
"The Pearl New York",10,4,1,1457.0,"The Pearl New York",E
"The Pearl New York",10,4,1,1457.0,"The Pearl New York",E
"The Pearl New York",10,5,2,1258.0,"The Pearl New York",E
"The Pearl New York",10,5,2,1258.0,"The Pearl New York",E
"The Pearl New York",10,6,3,1149.0,"The Pearl New York",E
"The Pearl New York",10,6,3,1149.0,"The Pearl New York",E
"The Pearl New York",10,7,4,1311.0,"The Pearl New York",E
"The Pearl New York",10,7,4,1311.0,"The Pearl New York",E
"The Pearl New York",11,1,33,1468.0,"The Pearl New York",D
"The Pearl New York",11,1,33,1468.0,"The Pearl New York",D
"The Pearl New York",11,1,33,1468.0,"The Pearl New York",D
"The Pearl New York",11,2,34,1530.0,"The Pearl New York",C
"The Pearl New York",11,2,34,1530.0,"The Pearl New York",C
"The Pearl New York",11,2,34,1530.0,"The Pearl New York",C
"The Pearl New York",11,3,21,3011.0,"The Pearl New York",A
"The Pearl New York",11,3,28,1944.0,"The Pearl New York",E
"The Pearl New York",11,3,28,1944.0,"The Pearl New York",E
"The Pearl New York",11,4,22,2726.0,"The Pearl New York",D
"The Pearl New York",11,4,29,1836.0,"The Pearl New York",E
"The Pearl New York",11,4,29,1836.0,"The Pearl New York",E
"The Pearl New York",11,5,16,2835.0,"The Pearl New York",E
"The Pearl New York",11,5,23,2448.0,"The Pearl New York",C
"The Pearl New York",11,5,30,1746.0,"The Pearl New York",E
"The Pearl New York",11,6,17,2831.0,"The Pearl New York",A
"The Pearl New York",11,6,24,2205.0,"The Pearl New York",B
"The Pearl New York",11,6,31,1701.0,"The Pearl New York",E
"The Pearl New York",11,7,32,1638.0,"The Pearl New York",E
"The Pearl New York",11,7,32,1638.0,"The Pearl New York",E
"The Pearl New York",11,7,32,1638.0,"The Pearl New York",E
"Hotel Le Jolie",11,1,33,975.0,"Hotel Le Jolie",E
"Hotel Le Jolie",11,1,33,975.0,"Hotel Le Jolie",E
"Hotel Le Jolie",11,2,34,1065.0,"Hotel Le Jolie",E
"Hotel Le Jolie",11,2,27,1025.0,"Hotel Le Jolie",E
"Hotel Le Jolie",11,3,28,1055.0,"Hotel Le Jolie",E
"Hotel Le Jolie",11,4,29,1035.0,"Hotel Le Jolie",E
"Hotel Le Jolie",11,5,30,1005.0,"Hotel Le Jolie",C
"Hotel Le Jolie",11,6,31,975.0,"Hotel Le Jolie",B
"Hotel Le Jolie",11,7,32,975.0,"Hotel Le Jolie",A
"Hilton New York JFK Airport",10,1,5,845.0,Hilton,E
"Hilton New York JFK Airport",10,1,5,845.0,Hilton,E
"Hilton New York JFK Airport",10,2,6,845.0,Hilton,E
"Hilton New York JFK Airport",10,2,13,841.0,Hilton,C
"Hilton New York JFK Airport",10,3,7,845.0,Hilton,E
"Hilton New York JFK Airport",10,4,1,761.0,Hilton,E
"Hilton New York JFK Airport",10,4,1,761.0,Hilton,E
"Hilton New York JFK Airport",10,5,2,761.0,Hilton,E
"Hilton New York JFK Airport",10,5,2,761.0,Hilton,E
"Hilton New York JFK Airport",10,6,3,845.0,Hilton,E
"Hilton New York JFK Airport",10,6,3,845.0,Hilton,E
"Hilton New York JFK Airport",10,7,4,845.0,Hilton,E
"Hilton New York JFK Airport",10,7,4,845.0,Hilton,E
"Hilton New York JFK Airport",11,1,33,761.0,Hilton,E
"Hilton New York JFK Airport",11,1,33,761.0,Hilton,E
"Hilton New York JFK Airport",11,1,33,761.0,Hilton,E
"Hilton New York JFK Airport",11,2,34,761.0,Hilton,E
"Hilton New York JFK Airport",11,2,34,761.0,Hilton,E
"Hilton New York JFK Airport",11,2,34,761.0,Hilton,E
"Hilton New York JFK Airport",11,3,21,814.0,Hilton,B
"Hilton New York JFK Airport",11,3,28,761.0,Hilton,E
"Hilton New York JFK Airport",11,3,28,761.0,Hilton,E
"Hilton New York JFK Airport",11,4,22,761.0,Hilton,E
"Hilton New York JFK Airport",11,4,22,761.0,Hilton,E
"Hilton New York JFK Airport",11,4,22,761.0,Hilton,E
"Hilton New York JFK Airport",11,5,16,718.0,Hilton,E
"Hilton New York JFK Airport",11,5,16,718.0,Hilton,E
"Hilton New York JFK Airport",11,5,16,718.0,Hilton,E
"Hilton New York JFK Airport",11,6,17,718.0,Hilton,E
"Hilton New York JFK Airport",11,6,17,718.0,Hilton,E
"Hilton New York JFK Airport",11,6,17,718.0,Hilton,E
"Hilton New York JFK Airport",11,7,32,718.0,Hilton,E
"Hilton New York JFK Airport",11,7,32,718.0,Hilton,E
"Hilton New York JFK Airport",11,7,32,718.0,Hilton,E
"The Shoreham Hotel",10,1,5,1175.0,"The Shoreham Hotel",E
"The Shoreham Hotel",10,2,6,1345.0,"The Shoreham Hotel",E
"The Shoreham Hotel",10,3,7,1415.0,"The Shoreham Hotel",E
"The Shoreham Hotel",10,4,1,1095.0,"The Shoreham Hotel",A
"The Shoreham Hotel",10,4,1,1095.0,"The Shoreham Hotel",A
"The Shoreham Hotel",10,5,2,935.0,"The Shoreham Hotel",E
"The Shoreham Hotel",10,5,2,935.0,"The Shoreham Hotel",E
"The Shoreham Hotel",10,6,3,855.0,"The Shoreham Hotel",E
"The Shoreham Hotel",10,7,4,1005.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,1,33,692.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,1,33,692.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,1,33,692.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,2,34,740.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,2,34,740.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,2,34,740.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,3,21,1508.0,"The Shoreham Hotel",D
"The Shoreham Hotel",11,3,28,796.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,4,22,1420.0,"The Shoreham Hotel",C
"The Shoreham Hotel",11,4,29,788.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,5,23,1332.0,"The Shoreham Hotel",B
"The Shoreham Hotel",11,5,30,780.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,6,24,1148.0,"The Shoreham Hotel",B
"The Shoreham Hotel",11,6,31,772.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,7,32,724.0,"The Shoreham Hotel",E
"The Shoreham Hotel",11,7,32,724.0,"The Shoreham Hotel",E
"The Sherry Netherland",10,1,5,3033.0,"The Sherry Netherland",D
"The Sherry Netherland",10,4,1,2292.0,"The Sherry Netherland",E
"The Sherry Netherland",10,5,2,2292.0,"The Sherry Netherland",E
"The Sherry Netherland",10,6,3,2292.0,"The Sherry Netherland",E
"The Sherry Netherland",10,7,4,2292.0,"The Sherry Netherland",E
"The Sherry Netherland",11,1,33,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,1,33,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,2,34,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,2,34,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,3,28,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,4,29,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,5,30,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,6,31,2866.0,"The Sherry Netherland",E
"The Sherry Netherland",11,7,32,2866.0,"The Sherry Netherland",E
"Comfort Inn Near Financial District",10,1,5,695.0,Comfort Inn,D
"Comfort Inn Near Financial District",10,5,2,717.0,Comfort Inn,D
"Comfort Inn Near Financial District",10,6,3,679.0,Comfort Inn,C
"Comfort Inn Near Financial District",10,7,4,655.0,Comfort Inn,B
"Comfort Inn Near Financial District",11,1,33,556.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,1,33,556.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,1,33,556.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,2,34,596.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,2,34,596.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,2,27,572.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,3,21,1055.0,Comfort Inn,A
"Comfort Inn Near Financial District",11,3,28,588.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,4,22,980.0,Comfort Inn,B
"Comfort Inn Near Financial District",11,4,29,588.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,5,23,812.0,Comfort Inn,A
"Comfort Inn Near Financial District",11,5,30,588.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,6,24,764.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,6,31,588.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,7,32,572.0,Comfort Inn,E
"Comfort Inn Near Financial District",11,7,32,572.0,Comfort Inn,E
"Skyline Hotel",10,1,5,981.0,"Skyline Hotel",C
"Skyline Hotel",10,1,5,981.0,"Skyline Hotel",C
"Skyline Hotel",10,2,6,1038.0,"Skyline Hotel",A
"Skyline Hotel",10,2,6,1038.0,"Skyline Hotel",A
"Skyline Hotel",10,3,7,1062.0,"Skyline Hotel",A
"Skyline Hotel",10,4,1,905.0,"Skyline Hotel",E
"Skyline Hotel",10,4,1,905.0,"Skyline Hotel",E
"Skyline Hotel",10,5,2,905.0,"Skyline Hotel",E
"Skyline Hotel",10,5,2,905.0,"Skyline Hotel",E
"Skyline Hotel",10,6,3,905.0,"Skyline Hotel",E
"Skyline Hotel",10,6,3,905.0,"Skyline Hotel",E
"Skyline Hotel",10,7,4,955.0,"Skyline Hotel",E
"Skyline Hotel",10,7,4,955.0,"Skyline Hotel",E
"Skyline Hotel",11,1,33,876.0,"Skyline Hotel",E
"Skyline Hotel",11,1,33,876.0,"Skyline Hotel",E
"Skyline Hotel",11,1,33,876.0,"Skyline Hotel",E
"Skyline Hotel",11,2,34,876.0,"Skyline Hotel",E
"Skyline Hotel",11,2,34,876.0,"Skyline Hotel",E
"Skyline Hotel",11,3,28,1004.0,"Skyline Hotel",E
"Skyline Hotel",11,3,28,1004.0,"Skyline Hotel",E
"Skyline Hotel",11,4,29,1004.0,"Skyline Hotel",E
"Skyline Hotel",11,4,29,1004.0,"Skyline Hotel",E
"Skyline Hotel",11,5,16,1316.0,"Skyline Hotel",E
"Skyline Hotel",11,5,30,1004.0,"Skyline Hotel",E
"Skyline Hotel",11,6,17,1332.0,"Skyline Hotel",E
"Skyline Hotel",11,6,31,1004.0,"Skyline Hotel",E
"Skyline Hotel",11,7,32,948.0,"Skyline Hotel",E
"Skyline Hotel",11,7,32,948.0,"Skyline Hotel",E
"Skyline Hotel",11,7,32,948.0,"Skyline Hotel",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,1,5,500.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,1,5,500.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,2,6,527.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,2,6,527.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,3,7,547.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,4,1,527.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,4,1,527.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,5,2,520.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,5,2,520.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,6,3,513.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,6,3,513.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",10,7,4,506.0,"Best Western Plus LaGuardia Airport Hotel Queens",D
"Best Western Plus LaGuardia Airport Hotel Queens",10,7,4,506.0,"Best Western Plus LaGuardia Airport Hotel Queens",D
"Best Western Plus LaGuardia Airport Hotel Queens",11,1,33,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,1,33,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,1,33,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,2,34,593.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",11,2,20,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,2,20,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,3,21,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,3,21,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,3,21,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,4,22,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,4,22,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,4,22,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,5,16,693.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",11,5,23,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,5,23,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,6,17,679.0,"Best Western Plus LaGuardia Airport Hotel Queens",C
"Best Western Plus LaGuardia Airport Hotel Queens",11,6,24,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,6,24,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Best Western Plus LaGuardia Airport Hotel Queens",11,7,32,554.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",11,7,32,554.0,"Best Western Plus LaGuardia Airport Hotel Queens",E
"Best Western Plus LaGuardia Airport Hotel Queens",11,7,25,540.0,"Best Western Plus LaGuardia Airport Hotel Queens",A
"Sheraton JFK Airport Hotel",10,1,5,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,1,5,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,2,6,801.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,2,6,801.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,3,7,811.0,Sheraton,B
"Sheraton JFK Airport Hotel",10,4,1,855.0,Sheraton,E
"Sheraton JFK Airport Hotel",10,4,8,801.0,Sheraton,B
"Sheraton JFK Airport Hotel",10,5,2,819.0,Sheraton,D
"Sheraton JFK Airport Hotel",10,5,9,791.0,Sheraton,B
"Sheraton JFK Airport Hotel",10,6,3,792.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,6,3,792.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,7,4,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",10,7,4,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,1,33,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,1,33,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,1,33,791.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,2,34,801.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,2,34,801.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,2,34,801.0,Sheraton,C
"Sheraton JFK Airport Hotel",11,3,21,859.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,3,28,839.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,3,28,839.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,4,22,849.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,4,29,819.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,4,29,819.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,5,16,839.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,5,16,839.0,Sheraton,B
"Sheraton JFK Airport Hotel",11,5,30,800.0,Sheraton,B
